Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,company_name,website,contact,adress,no_recruited,img_url,sus_score,diversity_inc,description,password,email
78,78,78,Alpine Interactive,http://www.alpineinteractive.co.uk/ ,"447,710,152,200","Alpine Interactive, Grand Union Centre, 332 Ladbroke Grove, London W10 5AH, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.27,True," Alpine Interactive is a performance-driven digital marketing agency specializing in data-driven results. Our team of experts is dedicated to helping businesses grow by providing a comprehensive suite of digital marketing services including search engine optimization (SEO), pay-per-click (PPC) advertising, social media management, and more. We pride ourselves on our ability to deliver results that matter to our clients. We are committed to staying on the cutting edge of digital marketing and are constantly evolving our strategies to ensure that we are always delivering the best possible results for our clients.",123456,alpineinteractive@gmail.com
79,79,79,Mobile Application Development Company In Uk,http://www.virtutechsolutions.com/ ,"441,212,225,433","3, Mobile Application Development Company In Uk, 2 George St, Kingsbury, Aylesbury HP20 2FP, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.59,True," Leading mobile app development company in the UK. We develop innovative mobile apps that help businesses grow and engage their users. Our team of experienced developers have the skills and expertise to deliver high-quality, user-friendly apps that are sure to impress. We work with a wide range of clients, from small startups to large enterprises, and we take pride in our ability to deliver exceptional results for each and every one of them. We are committed to providing the best possible service to our clients, and we are always willing to go the extra mile to ensure their satisfaction. If you're looking for a reliable and experienced mobile app development company, look no further than us. We'll work with you to create a custom app that meets your specific needs and",123456,virtutechsolutions@gmail.com
80,80,80,ByteSnap Design,http://www.bytesnap.co.uk/ ,+44 20 3867 9404,"ByteSnap Design, 2 Devon Way, Longbridge Technology Park, Birmingham B31 2TS, United Kingdom",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.54,True," ByteSnap Design is a software development and consulting company that helps businesses to achieve their goals by providing custom software solutions. We have a team of experienced developers who are experts in various technologies, including Java, .NET, and PHP. We also offer consulting services to help our clients to make the right technology decisions and to implement the best solutions for their needs.",123456,bytesnap@gmail.com
81,81,81,Blueberry Consultants Ltd,https://www.bbconsult.co.uk/ ,"443,300,010,551","Blueberry Consultants Ltd, 48 Warwick St, Soho, London W1B 5AW, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.05,True," Blueberry are a highly professional, independent, recruitment agency specialising in the Catering, Hospitality and Events industry. We offer a personal, confidential and friendly service and our expertise lies in finding the right staff for all levels of kitchen, service, management and support roles. We recruit permanent, temporary and contract staff for all areas of the industry including hotels, restaurants, gastro pubs, contract catering, event catering, private households and more. Our candidates benefit from our many years of experience, in-depth knowledge of the industry and our excellent relationships with our clients. We offer a speedy and efficient service and are proud of our personal, honest and friendly approach.",123456,bbconsult@gmail.com
82,82,82,Flaunt Software Development (UK) Limited,http://www.flaunt.co.uk/ ,"441,223,690,164","Flaunt Software Development (UK) Limited, 86 ï¿½ 90 Paul St, London EC2A 4NE, UK",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.86,True," Flaunt is a software development company based in the UK. We are a team of experienced developers who are passionate about creating innovative and effective solutions for our clients. We specialize in developing bespoke software solutions for businesses of all sizes, as well as providing consulting and support services. We have a proven track record of delivering high-quality, reliable software solutions that meet the specific needs of our clients. We are committed to providing exceptional service and support to our clients, and we strive to build long-term relationships based on trust and mutual success. If you're looking for a software development company that can help you take your business to the next level, look no further than Flaunt. We are the perfect partner for your business.",123456,flaunt@gmail.com
83,83,83,"Eastpoint Web, Mobile and Software Development",https://www.eastpoint.co.uk/ ,"441,443,808,555","Eastpoint Web, Mobile and Software Development, The Bradfield Centre, 184 Cambridge Science Park, Milton Road, Cambridge CB4 0GA, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.02,True," Eastpoint is a global IT outsourcing and consulting company that provides services to enterprises, mid-sized businesses, and startups. We offer web, mobile, and software development, as well as quality assurance and project management services. Our team of experienced developers and testers use the latest technologies and methodologies to deliver high-quality solutions that meet our clients' needs and expectations. We are committed to delivering exceptional results and providing excellent customer service. Contact us today to learn more about our services and how we can help you achieve your business goals.",123456,eastpoint@gmail.com
84,84,84,Logic Software,http://www.logicsoftware.co.uk/ ,+44 20 3002 7963,"Logic Software, Unit 2, Business Park Talbot Green 9FG, Talbot Green, Pontyclun, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.66,True," Logic Software, Inc. is a software development and consulting company based in Somerset, New Jersey. We offer a wide range of services including custom software development, software maintenance, and software consulting. Our team of experienced developers has the expertise to deliver high-quality solutions that meet the specific needs of our clients. We take pride in our ability to provide personalized service and support to our clients throughout the development process and beyond. We have a proven track record of successfully completing projects on time and within budget, and we are committed to providing the highest level of customer satisfaction.",123456,logicsoftware@gmail.com
85,85,85,LogicSpice UK,http://www.logicspice.co.uk/ ,+44 20 7183 5820,"LogicSpice UK, 1 Lyric Square, Hammersmith, London W6 0NB, UK",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.68,True," Logicspice is a leading IT company providing customized software and mobile app development services. We are expert in android and iPhone app development. Logicspice is providing IT outsourcing and offshore services to the clients worldwide. We have a team of expert developers for all major technologies like PHP, Python, .Net, Magento, Drupal, iOS, Android, and other open source technologies. We have successfully delivered more than 2500+ projects in past 9 years. We have served almost every industry like healthcare, finance, education, entertainment, ecommerce, real estate etc. Logicspice is providing customized solutions to the clients from last 9 years. We have successfully delivered more than 2500+ projects in past 9 years. We have served almost every",123456,logicspice@gmail.com
86,86,86,Magora,https://magora-systems.com/ ,"441,162,166,470","Magora, The Tea Bldg, Shoreditch High St, London E1 6JJ, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.85,True," systems Magora Systems is a web and mobile app development company that has extensive experience in the IT industry. We have been in the business of creating high-quality software for over 10 years and have a team of experienced developers who are experts in their field. We have worked with a variety of clients, from small businesses to large corporations, and have successfully completed a number of projects for them. We specialize in developing custom software solutions that meet the specific needs of our clients. We also offer a range of services, including web and mobile app development, software testing, and software maintenance. We are committed to providing our clients with the best possible service and strive to exceed their expectations. We have a strong track record of delivering projects on time and within budget",123456,com/ @gmail.com
87,87,87,IGS Solutions,https://www.igs.co.uk/ ,+44 20 3322 1046,"61A, IGS Solutions, Whittle Estate, Cambridge Rd, Whetstone, Leicester LE8 6LH, UK",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,5.02,True," We are a group of software developers and designers who are passionate about creating solutions that make a difference. We believe that technology can be a powerful tool for change, and we're dedicated to using our skills and expertise to create products and services that have a positive impact on the world.  Our team is made up of talented individuals from a variety of backgrounds and disciplines, including software development, design, marketing, and business. We bring together our diverse skills and experiences to create innovative solutions that address the needs of our clients and their customers.  We are committed to delivering high-quality products and services that exceed expectations. We take pride in our work and strive to go above and beyond to ensure that our clients are satisfied with the results.",123456,igs@gmail.com
88,88,88,Applify ï¿½ Mobile App Design & Development Company London,https://www.applify.co/ ,+44 20 3179 9555,"Applify ï¿½ Mobile App Design & Development Company London, 86-90 Paul St, London EC2A 4NE, UK",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,5.13,True," We are a mobile app design and development company based in London, UK. We specialise in developing mobile apps for iOS and Android devices. We have a team of experienced developers who are passionate about creating high-quality, user-friendly apps. We work closely with our clients to understand their needs and create apps that meet their specific requirements. We also offer ongoing support and maintenance services to ensure that our apps continue to function smoothly after they are launched. If you're looking for a reliable and experienced mobile app development company, then look no further than applify.",123456,applify@gmail.com
89,89,89,Inviqa,https://inviqa.com/ ,"441,392,927,225","Inviqa, Castlewood, 77-91 New Oxford St, London WC1A 1DG, United Kingdom",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.79,True," INVIQ is a digital business consultancy firm specialized in accelerating digital transformation through its unique Lean Digital methodology. Our mission is to help companies embrace digitalization and optimize their operations, resulting in increased revenues and operational efficiencies.  INVIQ has helped more than 100 companies across 15 countries in the past decade to optimize their business and accelerate their digital transformation. Our client portfolio includes some of the world's most respected brands such as American Express, Carlsberg, EY, IKEA, Mercedes Benz, Novartis, and Verizon among others.  We are experts in helping companies to digitize their business and to adopt Lean Digital principles across their organization. Our approach is to work closely with our clients to understand their specific business challenges",123456,com/ @gmail.com
90,90,90,CodeFirst,https://www.codefirst.co.uk/ ,"448,452,416,460","CodeFirst, Senate Court, Southernhay Gardens, Exeter EX1 1UG, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.71,True," CodeFirst is a software development company that specializes in creating custom software solutions for businesses. We work with our clients to understand their needs and create tailored solutions that help them achieve their goals. Our team of experienced developers is skilled in a wide range of technologies, and we are committed to delivering quality products and services. We are passionate about technology and love to see our clients succeed. Let us help you bring your ideas to life. Contact us today to get started.",123456,codefirst@gmail.com
91,91,91,Magma Digital Ltd,http://www.magmadigital.co.uk/ ,"448,081,890,504","Magma Digital Ltd, Third Floor, Unit 6-8 Revolution Park, Buckshaw Avenue, Buckshaw, Chorley PR7 7DW, United Kingdom",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.6,True," Magma Digital Ltd is a digital agency based in London. We specialise in website design and development, digital marketing, and branding. We work with businesses of all sizes, from startups to large corporations, to help them grow and succeed online. We pride ourselves on our ability to understand our clients' needs and to deliver high-quality, innovative solutions that drive results. We believe that a strong online presence is essential for any business in today's digital world, and we are committed to helping our clients achieve their goals.",123456,magmadigital@gmail.com
92,92,92,Box,http://www.box.com/ ,+44 20 7099 9464,"Box, 15th Floor White Collar Factory, 1 Old Street Yard, London EC1Y 8AF, United Kingdom",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.74,True," Fishing Cactus is an independent video game development studio based in Mons, Belgium. The company was founded in September 2002 by four industry veterans, who worked on franchises such as Rally Championship, Moto GP, Trackmania and V-Rally.  The company has developed games on all major platforms: PC, Xbox, PlayStation, Wii, and Nintendo DS.  In 2008, the company launched its first in-house IP: Action RPG/Beat 'em up game called ""Legend of Tuna"".  In 2009, the company worked with Ubisoft to develop Ghost Recon: Shadow Wars for the Nintendo DS.  In 2011, Fishing Cactus launched its second in-house IP: Shoot 'em up game called """,123456,box@gmail.com
93,93,93,DataArt,http://www.dataart.com/ ,+44 20 7096 0498,"DataArt, 55 King William St, London EC4R 9AD, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.54,True," DataArt is a global software engineering firm that takes a uniquely human approach to solving problems. Our people are highly motivated software engineers, data scientists, and designers who work daily to create technology that improves lives and transforms businesses. We leverage the latest tools and methodologies to deliver custom solutions for our clients, helping them achieve the extraordinary. Our services include custom software development, data modernization, and platform optimization. We work with companies of all sizes, from startups to global enterprises, in the financial services, healthcare, education, telecommunications, and other industries.",123456,dataart@gmail.com
94,94,94,Webdigi ï¿½ Web & Mobile app development,https://www.webdigi.co.uk/ ,+44 20 3397 9028,"Webdigi ï¿½ Web & Mobile app development, 9lj, 68 Lombard St, London EC3V 9LJ, United Kingdom",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.12,True," company We are a team of strategists, designers, and developers. We create amazing user experiences and build bespoke digital products. We have helped many Startups and established enterprises by creating meaningful and user-centric experiences for web and mobile. We work on a range of technologies like React, Angular, NodeJS, PHP, Laravel, VueJS, and many more.",123456,webdigi@gmail.com
95,95,95,Red C Mobile App Development,http://www.red-c.co.uk/ ,+44 20 7183 4388,"Red C Mobile App Development, 74 Great Eastern St, London EC2A 3JL, UK",4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.7,True," Red C Mobile is a leading mobile app development company in Dubai, UAE. We offer a wide range of mobile app development services to our clients across the globe. We have a team of highly skilled and experienced mobile app developers who are capable of developing high-quality and innovative mobile apps. We also provide custom mobile app development services to meet the specific needs and requirements of our clients. We use the latest technologies and tools to develop mobile apps that are user-friendly, reliable, and secure. We also offer ongoing support and maintenance services to ensure that our clients' mobile apps are up-to-date and running smoothly. Overall, Red C Mobile is a one-stop solution for all your mobile app development needs. We have a proven track record",123456,red-c@gmail.com
96,96,96,Pocket App Ltd,http://www.pocketapp.co.uk/ ,"441,482,325,779","Pocket App Ltd, 60 Grays Inn Road, London WC1X 8LU Grays Inn Rd, London WC1X 8LU, UK",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.93,True," Pocket App is a software development company that specializes in creating custom mobile applications for a variety of industries. The company has experience in developing apps for healthcare, education, finance, and other sectors. Pocket App has a team of skilled developers who are passionate about creating innovative and user-friendly apps. The company also offers app marketing and maintenance services to help clients maximize the reach and impact of their apps. Overall, Pocket App is a trusted partner for businesses and organizations looking to create high-quality mobile apps.",123456,pocketapp@gmail.com
97,97,97,StyleTech Solutions Ltd,http://www.styletech.co.uk/ ,"441,382,690,080","StyleTech Solutions Ltd, Shine Knowledge Innovation Centre, Dansom Ln S, Hull HU8 7FB, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.36,False," Styletech Solutions Ltd. is a software development company located in Nairobi, Kenya. We specialize in the development of web and mobile applications, as well as enterprise solutions. Our team is composed of highly skilled and experienced developers, designers, and testers who are dedicated to delivering high-quality products and services to our clients. We are committed to continuously improving our skills and staying up-to-date with the latest technologies and industry trends. We have a proven track record of successfully delivering projects for clients in various industries, including finance, healthcare, education, and telecommunications. We pride ourselves on our ability to understand our clients' needs and provide customized solutions that meet their specific requirements and exceed their expectations. We offer a range of services including",123456,styletech@gmail.com
98,98,98,Zudu,https://zudu.co.uk/ ,+44 20 3872 2922,"Zudu, 66 Nethergate, Dundee DD1 4ER, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,9.77,True," At Zudu, we build custom software solutions for ambitious organisations looking to innovate and drive digital transformation. Our team of expert software developers, based in our Scottish and Australian offices, are on hand to deliver your project, regardless of size or sector.  From award-winning EdTech and custom CRM systems, to AI-powered machine learning platforms, we work with you to bring your digital vision to life. We know that every project is different, which is why we take the time to understand your specific requirements, before designing and developing a solution that's right for you and your users.  Our experienced team has a proven track record in developing cutting-edge digital solutions, that not only transform businesses but enhance the lives of their",123456,co@gmail.com
99,99,99,Theodo,http://www.theodo.co.uk/ ,"441,209,311,150","Theodo, 20 MIDTOWN, 20 Procter St, London WC1V 6NX, United Kingdom",6,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,8.57,True," Theodo is a global provider of high-end software engineering services for critical software projects. We help our customers bring digital products to life, from the initial idea to the final deployment and beyond.  Our teams work on a wide range of software products in many different industries, helping our customers to launch new business models, enter new markets, and break into new industries.  Our expertise, dedication, and experience have helped us to become one of the leading software engineering companies in Europe. We work with some of the biggest brands in the world, and we have a strong track record of success.",123456,theodo@gmail.com
100,100,100,Headforwards,http://www.headforwards.com/ ,"447,881,092,255","Headforwards, Pool Innovation Centre, 128 Trevenson Rd, Pool, Redruth TR15 3PL, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,4.37,True," Headforwards is a global software development company with offices in UK, Spain and Vietnam. We build high-quality, cloud-based, mission-critical software for some of the world's largest companies and public sector organisations. We partner with our clients to build software that solves complex business problems, using the latest tools and methodologies, to create innovative software that keeps them ahead of the competition. Our services include full product development, team augmentation, and the transfer of knowledge and technology to client teams.",123456,headforwards@gmail.com
101,101,101,Decoded Solutions Ltd,http://www.decodedsolutions.co.uk/ ,+44 20 3903 5335,"Decoded Solutions Ltd, Dean Park House, Dean Park Cres, Bournemouth BH1 1HL, UK",3,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,3.38,True," At Decoded Solutions Ltd, we offer a wide range of services for all your project needs. We specialize in Software and App Development, Website Design, Graphics Design, Content Creation, Search Engine Optimization (SEO), Social Media Marketing (SMM), and more! Our team of experts is dedicated to providing you with the best possible service and will work with you every step of the way to ensure that your project is a success. We pride ourselves on our ability to deliver high-quality results that meet and exceed your expectations. So if you're looking for a reliable and trustworthy partner for your next project, look no further than Decoded Solutions Ltd!",123456,decodedsolutions@gmail.com
102,102,102,Icreon UK Ltd,http://www.icreon.co.uk/ ,"443,309,009,000","Icreon UK Ltd, 54 Fenchurch St, London EC3M 3JY, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.64,True," Icreon UK Ltd is a software development company based in the UK. We specialise in the development of bespoke software solutions for a wide range of clients, from small start-ups to large corporations. We have a team of experienced developers who are able to create custom software that meets the specific needs of our clients. We also offer a range of off-the-shelf products that can be tailored to meet the requirements of individual businesses. Our aim is to provide our clients with the best possible software solutions to help them achieve their business goals.",123456,icreon@gmail.com
103,103,103,Can Factory,https://www.canfactory.com/ ,"441,942,418,919","Can Factory, Tintagel House, 92 Albert Embankment, London SE1 7TY, United Kingdom",5,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.75,True," CAN Factory is a leading provider of innovative Enterprise Content Management solutions. Our flagship product, iServer, is an award-winning, standards-based, unified ECM platform that uniquely combines content, process, and governance capabilities to enable organizations to effectively manage information assets throughout the information lifecycle. iServer is used by organizations worldwide to manage their most critical content-centric processes, including enterprise records management, regulatory compliance, and document management. With a global presence and offices in the United States, Europe, and Asia, CAN Factory is a trusted partner of government agencies and leading Fortune 500 companies.",123456,canfactory@gmail.com
104,104,104,Hallnet Ltd,https://www.hallnet.co.uk/ ,+44 29 2022 8822,"Hallnet Ltd, Lowton Business Park, Newton Rd, Lowton, Warrington WA3 2AP, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.68,True," At Hallnet, we create tailored digital experiences and strategies for brands. We specialize in working with organizations to help them better connect with their customers by using digital tools and channels. Our team of experts has a passion for all things digital and is committed to helping our clients succeed in the ever-evolving digital landscape. We offer a range of services including web design and development, search engine optimization, social media management, and more. We work with clients across a variety of industries, including healthcare, education, and non-profit. We believe that every business, regardless of size or industry, can benefit from a strong digital presence. Let us help you create a digital experience that resonates with your customers and helps you achieve your business goals.",123456,hallnet@gmail.com
105,105,105,Box UK Ltd,https://www.boxuk.com/ ,"441,904,217,171","Westgate Court, Box UK Ltd, Westgate St, Cardiff CF10 1DD, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,6.04,True," Box UK is an award-winning, ISO-accredited digital agency. We deliver world-class websites, apps and software for clients including The NHS, NEST, Everton FC and many more.  Our in-house team of over 70 experts have been hand-picked for their industry-leading knowledge and considerable experience. We deliver exceptional digital solutions for clients across a range of sectors including healthcare, education, finance, sport and more.  We're recognised for our award-winning work and outstanding client satisfaction. Our industry-leading digital projects are often featured in the national and trade press.  Our office is located in the heart of Nottingham, a stone's throw away from the train station. We're perfectly placed to",123456,boxuk@gmail.com
106,106,106,The Distance | App Developers,https://thedistance.co.uk ,"441,616,826,565","The Distance | App Developers, Cromwell House 31 Micklegate, York YO1 6JH, UK",9,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,7.61,True," At Distance, we're building the future of creative work. Our mission is to empower people to do their best work, and we're starting with software development. We're a fully remote company, and our team is distributed across 6 countries. We're backed by some of the world's best investors, and we're on a path to build one of the most important companies of the 21st century.",123456,co@gmail.com
107,107,107,Web Applications UK Ltd,http://www.webapplicationsuk.com/ ,"441,865,305,200","Web Applications UK Ltd, Windsor Works, Hall St, Oldham OL4 1TD, UK",4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,7.52,True," Web Applications UK Ltd is a software development company based in the United Kingdom. We specialize in the development of web-based applications, mobile apps, and custom software solutions for businesses of all sizes. Our team of experienced developers is dedicated to providing high-quality, innovative solutions that meet the specific needs of our clients. We strive to stay at the forefront of the industry by constantly learning and adapting to new technologies and trends. Our focus is on delivering exceptional results for our clients, and we are committed to providing outstanding customer service and support. If you're looking for a reliable, experienced software development partner, Web Applications UK Ltd is the perfect choice for you.",123456,webapplicationsuk@gmail.com
108,108,108,Oxford Computer Consultants ï¿½ software & mobile app developers,https://www.oxfordcc.co.uk/ ,"441,162,729,990","Oxford Computer Consultants ï¿½ software & mobile app developers, 23-38 Hythe Bridge St, Oxford OX1 2EP, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.57,True," At Oxford Computer Consultants, we design, develop and deliver innovative software and mobile app solutions that turn your ideas into reality. Our specialist team of software developers, designers and testers are on hand to guide you through the process of creating bespoke software solutions to transform your business. Whether you are looking to update your existing software or mobile app, or you want to create something new from scratch, we have the skills and expertise to make it happen. We take the time to understand your business and your requirements, so that we can deliver a solution that meets your needs and exceeds your expectations. We pride ourselves on our attention to detail and our commitment to quality, and we are dedicated to providing the best possible service to our clients. We have a proven",123456,oxfordcc@gmail.com
109,109,109,Xibis,http://www.xibis.com/ ,+44 20 7099 6399,"Xibis, 67 London Rd, Oadby, Leicester LE2 5DN, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,2.46,True," Xibis, founded in 2003, is a high-growth software development company headquartered in West Des Moines, Iowa. We specialize in building enterprise-grade software applications for organizations ranging from small businesses to large, publicly-traded companies. Our team of experienced software engineers, architects, and project managers are experts in building scalable, secure, and reliable custom software solutions. We have a strong track record of successfully delivering complex projects on time and on budget, and we are committed to providing the highest level of customer service and support to our clients.",123456,xibis@gmail.com
110,110,110,HeadChannel Ltd,https://www.headchannel.co.uk/ ,+44 20 7280 4390,"HeadChannel Ltd, 105-107 Farringdon Rd, London EC1R 3BU, UK",1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.39,True," headchannel is a full-service production company based in zurich, switzerland. with our team of experts, we provide a wide range of video production services to our clients. from the initial concept and planning stages, to the shooting and editing, we are there every step of the way to ensure that your video project is a success. our goal is to create visually stunning and engaging content that will help you achieve your marketing and communication goals. whether you are looking for a promotional video, a corporate video, or a video for your next event, we have the experience and the expertise to make it happen.",123456,headchannel@gmail.com
111,111,111,Arepo Solutions Ltd,http://www.arepo.com/ ,"441,488,685,112","Arepo Solutions Ltd, 10 Gate St, London WC2A 3HP, UK",7,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.42,True," Arepo Solutions Ltd is a Software company that provides web-based software solutions, IT infrastructure, and consulting services to medium and large corporate organizations. We are a team of result-oriented professionals with a reputation for providing innovative solutions that solve business problems. Our solutions are innovative, reliable, and cost-effective. We have a passion for what we do and take pride in our work. We are committed to delivering quality products and services that meet or exceed our customers' expectations.  We have a strong focus on customer satisfaction and believe in building long-term relationships with our clients. We strive to understand our clients' business needs and provide them with the best possible solutions. We value our clients' trust and confidence in us and work",123456,arepo@gmail.com
112,112,112,KLOC Digital Solutions,http://kloc.co.uk/ ,"448,453,011,600","KLOC Digital Solutions, 8, The Old Granary, Shefford Woodlands, Hungerford RG17 7EH, United Kingdom",4,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,0.36,True," Kloc Digital Solutions is a leading provider of innovative digital solutions to the retail, hospitality, and healthcare industries. Our products and services include self-checkout systems, point-of-sale systems, and inventory management systems. We also offer a range of consulting and support services to help our clients optimize their operations and maximize their profits. With a focus on innovation and customer service, Kloc Digital Solutions is committed to helping our clients succeed in the digital age.",123456,co@gmail.com
113,113,113,UK Software Development Limited,http://softwareforgolfclubs.com/ ,"448,001,337,948","UK Software Development Limited, 18 Teal Cl, Banbury OX16 9UU, UK",2,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,1.4,True," UK Software Development Limited is a private limited company incorporated in England and Wales with registered number 09225578. The company's registered office is at Kemp House, 152-160 City Road, London, EC1V 2NX and its principal place of business is at Kemp House, 152-160 City Road, London, EC1V 2NX.  The company is engaged in the development of software for use in the telecommunications industry. The company's products include software for the management of telecommunications networks, including software for the design, planning, and optimization of telecommunications networks, and software for the management of telecommunications services, including software for the provisioning, billing, and customer care of telecommunications services.  The company's software is sold to",123456,com/ @gmail.com
114,114,114,Atlas Computer Systems Ltd,https://www.atlascode.com/ ,+44 20 3689 3605,"Unit 7, Atlas Computer Systems Ltd, Britannia Business Park, Comet Way, Southend-on-Sea SS2 6GE, UK",8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Google_%22G%22_Logo.svg/2048px-Google_%22G%22_Logo.svg.png,7.77,True," Atlas Computer Systems Ltd. is a full service information technology (IT) company offering a wide range of IT services including network design and installation, server administration, desktop support, and website design and hosting. We serve businesses of all sizes, as well as government and non-profit organizations, and are committed to providing the highest quality of service to our clients. Our team of experienced professionals is dedicated to helping our clients achieve their goals through the effective use of technology. We pride ourselves on our ability to understand our clients' needs and to provide customized solutions that meet their specific requirements. We are committed to the success of our clients and to building long-term relationships based on trust and mutual respect.",123456,atlascode@gmail.com
